交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/07/28,TX,202608/202612    ,-,-,-,-,-,-,0,-,-,830,876,1070,886,,盤後,6,
2026/07/28,TX,202608/202703    ,1630,1630,1630,1630,-,-,1,-,-,1571,1596,1995,1630,,一般,6,
2026/07/28,TX,202608/202703    ,-,-,-,-,-,-,0,-,-,1570,1639,1995,1650,,盤後,1,
2026/07/28,TX,202608/202706    ,2351,2351,2349,2349,-,-,14,-,-,2340,2349,2736,2349,,一般,10,
2026/07/28,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,2400,2460,2736,2517,,盤後,5,
2026/07/28,TX,202609/202610    ,-,-,-,-,-,-,0,-,-,-,258,-,-,,一般,2,
2026/07/28,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,-,-,861,104,,盤後,1,
2026/07/28,TX,202610/202612    ,-,-,-,-,-,-,0,-,-,-,449,493,493,,盤後,2,
2026/07/28,TX,202703/202706    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,一般,1,
2026/07/29,TX,202608/202609    ,146,161,146,161,-,-,1193,-,-,156,163,273,121,,一般,450,
2026/07/29,TX,202608/202609    ,159,159,133,140,-,-,79,-,-,140,145,273,121,,盤後,170,
2026/07/29,TX,202608/202610    ,355,355,355,355,-,-,1,-,-,330,342,572,355,,一般,74,
2026/07/29,TX,202608/202610    ,391,391,355,355,-,-,2,-,-,330,351,572,355,,盤後,27,
2026/07/29,TX,202608/202612    ,735,735,735,735,-,-,1,-,-,601,700,1070,735,,一般,16,
2026/07/29,TX,202608/202612    ,782,782,782,782,-,-,1,-,-,699,735,1070,782,,盤後,0,
2026/07/29,TX,202608/202703    ,1476,1476,1346,1346,-,-,15,-,-,1251,1367,1995,1346,,一般,3,
2026/07/29,TX,202608/202706    ,2249,2249,2213,2213,-,-,3,-,-,1825,2158,2736,2213,,一般,39,
2026/07/29,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,2200,2280,2736,2349,,盤後,13,
2026/07/29,TX,202609/202610    ,238,238,236,236,-,-,2,-,-,-,234,238,236,,盤後,1,
2026/07/29,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,470,590,861,104,,一般,2,
2026/07/29,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,-,843,329,,一般,6,
2026/07/30,TX,202608/202609    ,156,160,150,157,-,-,1224,-,-,151,158,273,121,,一般,391,
2026/07/30,TX,202608/202609    ,161,161,145,145,-,-,7,-,-,146,153,273,121,,盤後,298,
2026/07/30,TX,202608/202610    ,322,340,322,340,-,-,19,-,-,322,328,572,320,,一般,34,
2026/07/30,TX,202608/202610    ,322,325,320,325,-,-,6,-,-,310,327,572,320,,盤後,25,
2026/07/30,TX,202608/202612    ,652,655,652,655,-,-,3,-,-,646,659,1070,652,,一般,11,
2026/07/30,TX,202608/202612    ,-,-,-,-,-,-,0,-,-,610,683,1070,735,,盤後,4,
2026/07/30,TX,202608/202703    ,1291,1291,1291,1291,-,-,1,-,-,1251,1294,1995,1291,,一般,1,
2026/07/30,TX,202608/202703    ,1321,1321,1321,1321,-,-,1,-,-,1261,1325,1995,1321,,盤後,2,
2026/07/30,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,1925,1940,2736,2028,,一般,2,
2026/07/30,TX,202608/202706    ,2155,2155,2028,2028,-,-,8,-,-,1900,2100,2736,2028,,盤後,5,
2026/07/30,TX,202609/202610    ,-,-,-,-,-,-,0,-,-,161,-,238,236,,一般,3,
2026/07/30,TX,202609/202610    ,-,-,-,-,-,-,0,-,-,169,-,238,236,,盤後,6,
2026/07/30,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,450,500,861,104,,一般,2,
2026/07/30,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,460,600,861,104,,盤後,1,
2026/07/30,TX,202610/202612    ,-,-,-,-,-,-,0,-,-,-,349,493,493,,盤後,6,
2026/07/30,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,613,-,843,329,,盤後,1,
2026/07/31,TX,202608/202609    ,141,153,132,151,-,-,89,-,-,152,157,273,121,,一般,368,
2026/07/31,TX,202608/202609    ,158,160,146,146,-,-,64,-,-,144,151,273,121,,盤後,217,
2026/07/31,TX,202608/202610    ,311,311,311,311,-,-,1,-,-,326,331,572,311,,一般,21,
2026/07/31,TX,202608/202610    ,317,330,317,325,-,-,25,-,-,312,325,572,317,,盤後,18,
2026/07/31,TX,202608/202612    ,615,615,615,615,-,-,1,-,-,620,629,1070,615,,一般,15,
2026/07/31,TX,202608/202612    ,633,634,633,634,-,-,2,-,-,620,660,1070,633,,盤後,9,
2026/07/31,TX,202608/202703    ,1226,1226,1226,1226,-,-,1,-,-,1219,1230,1995,1226,,一般,2,
2026/07/31,TX,202608/202703    ,1270,1272,1270,1272,-,-,2,-,-,1240,1275,1995,1270,,盤後,4,
2026/07/31,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,1850,1873,2736,1881,,一般,7,
2026/07/31,TX,202608/202706    ,1938,1938,1881,1881,-,-,3,-,-,1880,1990,2736,1881,,盤後,5,
2026/07/31,TX,202609/202610    ,-,-,-,-,-,-,0,-,-,163,-,238,236,,盤後,1,
2026/07/31,TX,202610/202612    ,-,-,-,-,-,-,0,-,-,-,326,493,493,,盤後,2,
2026/07/31,TX,202612/202703    ,621,621,621,621,-,-,1,-,-,581,-,843,329,,一般,3,
2026/07/31,TX,202703/202706    ,-,-,-,-,-,-,0,-,-,-,736,-,-,,盤後,2,
2026/08/03,TX,202608/202609    ,181,181,143,143,-,-,164,-,-,142,145,273,121,,一般,268,
2026/08/03,TX,202608/202609    ,183,186,181,181,-,-,7,-,-,182,187,273,121,,盤後,284,
2026/08/03,TX,202608/202610    ,337,337,337,337,-,-,1,-,-,333,338,572,311,,一般,33,
2026/08/03,TX,202608/202610    ,334,362,334,362,-,-,19,-,-,358,373,572,311,,盤後,23,
2026/08/03,TX,202608/202612    ,640,641,640,641,-,-,3,-,-,629,636,1070,615,,一般,6,
2026/08/03,TX,202608/202612    ,640,640,640,640,-,-,1,-,-,652,677,1070,615,,盤後,12,
2026/08/03,TX,202608/202703    ,-,-,-,-,-,-,0,-,-,1240,1280,1995,1226,,盤後,7,
2026/08/03,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,445,530,861,104,,盤後,1,
2026/08/04,TX,202608/202609    ,152,152,123,126,-,-,320,-,-,122,125,273,121,,一般,324,
2026/08/04,TX,202608/202609    ,143,150,141,148,-,-,11,-,-,150,156,273,121,,盤後,243,
2026/08/04,TX,202608/202610    ,325,325,325,325,-,-,1,-,-,313,319,572,311,,一般,40,
2026/08/04,TX,202608/202610    ,-,-,-,-,-,-,0,-,-,323,334,572,311,,盤後,46,
2026/08/04,TX,202608/202612    ,600,600,579,580,-,-,4,-,-,571,584,1070,579,,一般,22,
2026/08/04,TX,202608/202612    ,-,-,-,-,-,-,0,-,-,610,640,1070,615,,盤後,4,
2026/08/04,TX,202608/202703    ,1220,1220,1142,1142,-,-,5,-,-,1121,1139,1995,1142,,一般,2,
2026/08/04,TX,202608/202703    ,1224,1225,1223,1223,-,-,3,-,-,1200,1235,1995,1223,,盤後,1,
2026/08/04,TX,202608/202706    ,1835,1835,1769,1769,-,-,3,-,-,1727,1755,2736,1769,,一般,3,
2026/08/04,TX,202608/202706    ,1837,1837,1835,1835,-,-,3,-,-,1810,1867,2736,1835,,盤後,5,
2026/08/04,TX,202609/202610    ,-,-,-,-,-,-,0,-,-,-,197,238,236,,一般,2,
2026/08/04,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,450,520,861,104,,盤後,1,
2026/08/04,TX,202703/202706    ,604,618,604,618,-,-,2,-,-,-,619,618,602,,一般,0,
2026/08/04,TX,202703/202706    ,602,604,602,604,-,-,3,-,-,-,608,604,602,,盤後,1,
2026/08/05,TX,202608/202609    ,108,108,90,90,-,-,768,-,-,89,96,273,90,,一般,217,
2026/08/05,TX,202608/202609    ,127,129,117,118,-,-,33,-,-,114,119,273,117,,盤後,238,
2026/08/05,TX,202608/202610    ,-,-,-,-,-,-,0,-,-,257,266,572,311,,一般,44,
2026/08/05,TX,202608/202610    ,311,311,311,311,-,-,1,-,-,241,297,572,311,,盤後,30,
2026/08/05,TX,202608/202612    ,-,-,-,-,-,-,0,-,-,522,532,1070,577,,一般,14,
2026/08/05,TX,202608/202612    ,580,580,577,580,-,-,15,-,-,535,585,1070,577,,盤後,7,
2026/08/05,TX,202608/202703    ,-,-,-,-,-,-,0,-,-,1059,1071,1995,1142,,一般,6,
2026/08/05,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,1666,1731,2736,1769,,一般,6,
2026/08/05,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,1650,1770,2736,1769,,盤後,1,
2026/08/05,TX,202609/202610    ,-,-,-,-,-,-,0,-,-,-,184,238,236,,一般,1,
2026/08/05,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,521,-,843,329,,一般,1,
2026/08/05,TX,202703/202706    ,-,-,-,-,-,-,0,-,-,-,644,618,602,,一般,1,
2026/08/06,TX,202608/202609    ,103,103,36,45,-,-,711,-,-,44,50,273,36,,一般,170,
2026/08/06,TX,202608/202609    ,90,110,88,105,-,-,118,-,-,103,108,273,88,,盤後,272,
2026/08/06,TX,202608/202610    ,240,244,160,160,-,-,19,-,-,153,171,572,160,,一般,22,
2026/08/06,TX,202608/202610    ,-,-,-,-,-,-,0,-,-,251,264,572,311,,盤後,17,
2026/08/06,TX,202608/202612    ,500,500,490,490,-,-,2,-,-,410,418,1070,490,,一般,4,
2026/08/06,TX,202608/202612    ,-,-,-,-,-,-,0,-,-,520,538,1070,577,,盤後,4,
2026/08/06,TX,202608/202703    ,-,-,-,-,-,-,0,-,-,853,980,1995,1142,,一般,3,
2026/08/06,TX,202608/202703    ,-,-,-,-,-,-,0,-,-,1050,1071,1995,1142,,盤後,5,
2026/08/06,TX,202608/202706    ,1601,1601,1601,1601,-,-,1,-,-,1516,1593,2736,1601,,一般,0,
2026/08/06,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,1690,1730,2736,1769,,盤後,2,
2026/08/06,TX,202610/202612    ,259,259,259,259,-,-,2,-,-,223,239,493,259,,一般,3,
2026/08/06,TX,202703/202706    ,-,-,-,-,-,-,0,-,-,-,-,618,602,,盤後,2,
