交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2025/09/11,TX,202509/202512    ,-53,-53,-53,-53,-,-,1,-,-,-44,-39,106,-199,,一般,37,
2025/09/11,TX,202509/202512    ,-,-,-,-,-,-,0,-,-,-60,-55,106,-199,,盤後,43,
2025/09/11,TX,202509/202603    ,-102,-100,-102,-100,-,-,8,-,-,-100,-99,-60,-182,,一般,43,
2025/09/11,TX,202509/202603    ,-109,-109,-112,-112,-,-,5,-,-,-113,-104,-60,-182,,盤後,29,
2025/09/11,TX,202509/202606    ,-,-,-,-,-,-,0,-,-,-152,-125,-104,-381,,一般,3,
2025/09/11,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,-8,-,9,-6,,一般,4,
2025/09/11,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,-9,-1,9,-6,,盤後,10,
2025/09/11,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-141,-112,-172,-172,,一般,1,
2025/09/11,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-27,-,-,,一般,4,
2025/09/11,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-34,-,-,,盤後,2,
2025/09/11,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-59,-,56,-19,,一般,2,
2025/09/11,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-150,-33,-108,-117,,一般,2,
2025/09/11,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-,-34,-108,-117,,盤後,3,
2025/09/12,TX,202509/202510    ,-6,13,-6,13,-,-,5676,-,-,9,13,13,-37,,一般,2006,
2025/09/12,TX,202509/202510    ,-10,-10,-10,-10,-,-,3,-,-,-10,-7,7,-37,,盤後,632,
2025/09/12,TX,202509/202511    ,0,3,0,3,-,-,4,-,-,6,11,15,-36,,一般,24,
2025/09/12,TX,202509/202511    ,-,-,-,-,-,-,0,-,-,-9,-3,15,-36,,盤後,65,
2025/09/12,TX,202509/202512    ,-21,7,-24,-24,-,-,11,-,-,-25,-24,106,-199,,一般,53,
2025/09/12,TX,202509/202512    ,-,-,-,-,-,-,0,-,-,-39,-33,106,-199,,盤後,16,
2025/09/12,TX,202509/202603    ,-84,-84,-87,-87,-,-,61,-,-,-88,-87,-60,-182,,一般,4,
2025/09/12,TX,202509/202603    ,-,-,-,-,-,-,0,-,-,-94,-88,-60,-182,,盤後,5,
2025/09/12,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,-6,10,9,-6,,一般,5,
2025/09/12,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-,-,-40,-53,,一般,2,
2025/09/12,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,一般,1,
2025/09/12,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-136,-,-172,-172,,盤後,1,
2025/09/12,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-30,-,-,,一般,2,
2025/09/12,TX,202512/202603    ,-57,-57,-57,-57,-,-,1,-,-,-67,-,56,-57,,一般,2,
2025/09/12,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-59,-,56,-19,,盤後,2,
2025/09/15,TX,202509/202510    ,20,29,6,10,-,-,26270,-,-,10,11,29,-37,,一般,7811,
2025/09/15,TX,202509/202510    ,14,18,12,12,-,-,23,-,-,15,21,18,-37,,盤後,499,
2025/09/15,TX,202509/202511    ,-,-,-,-,-,-,0,-,-,16,23,15,-36,,一般,10,
2025/09/15,TX,202509/202511    ,-,-,-,-,-,-,0,-,-,10,28,15,-36,,盤後,17,
2025/09/15,TX,202509/202512    ,-,-,-,-,-,-,0,-,-,-22,8,106,-199,,盤後,1,
2025/09/15,TX,202509/202603    ,-84,-84,-88,-88,-,-,12,-,-,-89,-86,-60,-182,,一般,89,
2025/09/15,TX,202509/202603    ,-85,-85,-85,-85,-,-,1,-,-,-86,-82,-60,-182,,盤後,41,
2025/09/15,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,7,10,9,-6,,一般,25,
2025/09/15,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,3,12,9,-6,,盤後,20,
2025/09/15,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-22,-18,-40,-53,,一般,27,
2025/09/15,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-30,-,-40,-53,,盤後,5,
2025/09/15,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-101,-95,-,-,,一般,73,
2025/09/15,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-103,-,-,-,,盤後,31,
2025/09/15,TX,202510/202606    ,-116,-116,-116,-116,-,-,1,-,-,-128,-112,-116,-172,,盤後,1,
2025/09/15,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-36,-16,-,-,,盤後,2,
2025/09/15,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-77,-22,56,-57,,一般,2,
2025/09/15,TX,202603/202606    ,-13,-13,-13,-13,-,-,1,-,-,-,-12,-13,-117,,一般,1,
2025/09/15,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-50,-19,-108,-117,,盤後,1,
2025/09/16,TX,202509/202510    ,1,13,-7,7,-,-,21699,-,-,7,10,29,-37,,一般,8258,
2025/09/16,TX,202509/202510    ,13,15,-1,0,-,-,141,-,-,1,5,29,-37,,盤後,909,
2025/09/16,TX,202509/202511    ,-,-,-,-,-,-,0,-,-,-11,2,15,-36,,一般,48,
2025/09/16,TX,202509/202511    ,-,-,-,-,-,-,0,-,-,0,7,15,-36,,盤後,12,
2025/09/16,TX,202509/202512    ,-22,-21,-22,-21,-,-,2,-,-,-54,-31,106,-199,,一般,35,
2025/09/16,TX,202509/202512    ,-15,-14,-15,-14,-,-,2,-,-,-29,-16,106,-199,,盤後,5,
2025/09/16,TX,202509/202603    ,-,-,-,-,-,-,0,-,-,-112,-86,-60,-182,,一般,23,
2025/09/16,TX,202509/202603    ,-89,-89,-89,-89,-,-,1,-,-,-98,-90,-60,-182,,盤後,9,
2025/09/16,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,-13,-8,9,-6,,一般,138,
2025/09/16,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,-2,4,9,-6,,盤後,20,
2025/09/16,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-47,-42,-40,-53,,一般,90,
2025/09/16,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-28,-20,-40,-53,,盤後,10,
2025/09/16,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-101,-96,-,-,,一般,46,
2025/09/16,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-100,-94,-,-,,盤後,8,
2025/09/16,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-150,-115,-116,-172,,一般,2,
2025/09/16,TX,202511/202512    ,-32,-32,-32,-32,-,-,1,-,-,-,-31,-32,-32,,一般,4,
2025/09/16,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-23,-,-,,盤後,1,
2025/09/16,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-150,-6,-13,-117,,一般,3,
2025/09/17,TX,202509/202510    ,22,31,-4,30,-,-,2380,-,-,26,50,31,-37,,一般,4290,
2025/09/17,TX,202509/202510    ,11,23,9,22,-,-,235,-,-,19,26,29,-37,,盤後,1509,
2025/09/17,TX,202509/202511    ,16,16,16,16,-,-,1,-,-,0,-,16,-36,,一般,8,
2025/09/17,TX,202509/202511    ,-,-,-,-,-,-,0,-,-,19,32,15,-36,,盤後,10,
2025/09/17,TX,202509/202512    ,-,-,-,-,-,-,0,-,-,-31,-,106,-199,,一般,1,
2025/09/17,TX,202509/202603    ,-,-,-,-,-,-,0,-,-,-,-,-60,-182,,一般,1,
2025/09/17,TX,202509/202606    ,-,-,-,-,-,-,0,-,-,-127,-63,-104,-381,,盤後,1,
2025/09/17,TX,202510/202511    ,1,4,1,4,-,-,11,-,-,-1,4,9,-6,,一般,100,
2025/09/17,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,0,7,9,-6,,盤後,143,
2025/09/17,TX,202510/202512    ,-31,-31,-31,-31,-,-,3,-,-,-30,-27,-31,-53,,一般,30,
2025/09/17,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-28,-18,-40,-53,,盤後,49,
2025/09/17,TX,202510/202603    ,-83,-83,-83,-83,-,-,3,-,-,-87,-83,-83,-83,,一般,10,
2025/09/17,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-84,-65,-,-,,盤後,17,
2025/09/17,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-121,-95,-116,-172,,一般,1,
2025/09/17,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-138,-83,-116,-172,,盤後,4,
2025/09/17,TX,202511/202512    ,-33,-33,-33,-33,-,-,3,-,-,-39,-23,-32,-33,,盤後,0,
2025/09/17,TX,202511/202606    ,-,-,-,-,-,-,0,-,-,-141,-80,-,-,,盤後,2,
2025/09/17,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-150,-6,-13,-117,,一般,2,
2025/09/18,TX,202510/202511    ,1,1,-4,-4,-,-,32,-,-,-7,-3,9,-6,,一般,499,
2025/09/18,TX,202510/202511    ,2,2,2,2,-,-,3,-,-,-4,1,9,-6,,盤後,398,
2025/09/18,TX,202510/202512    ,-30,-28,-37,-34,-,-,25,-,-,-35,-31,-28,-53,,一般,96,
2025/09/18,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-34,-30,-31,-53,,盤後,59,
2025/09/18,TX,202510/202603    ,-84,-84,-84,-84,-,-,3,-,-,-90,-85,-83,-84,,一般,11,
2025/09/18,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-88,-79,-83,-83,,盤後,11,
2025/09/18,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-160,-124,-116,-172,,一般,6,
2025/09/18,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-128,-95,-116,-172,,盤後,5,
2025/09/18,TX,202510/202609    ,-,-,-,-,-,-,0,-,-,-580,-516,-,-,,一般,16,
2025/09/18,TX,202511/202512    ,-28,-28,-28,-28,-,-,1,-,-,-30,-25,-28,-33,,一般,15,
2025/09/18,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-30,-32,-33,,盤後,3,
2025/09/18,TX,202511/202606    ,-,-,-,-,-,-,0,-,-,-124,-97,-,-,,盤後,3,
2025/09/18,TX,202511/202609    ,-,-,-,-,-,-,0,-,-,-569,-392,-,-,,一般,2,
2025/09/18,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-,-51,56,-57,,一般,2,
2025/09/18,TX,202512/202603    ,-52,-52,-52,-52,-,-,4,-,-,-,-,56,-57,,盤後,0,
2025/09/18,TX,202603/202606    ,-20,-20,-20,-20,-,-,1,-,-,-,-7,-13,-117,,盤後,0,
2025/09/18,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,-550,-300,-,-,,一般,1,
2025/09/19,TX,202510/202511    ,4,4,0,0,-,-,22,-,-,1,4,9,-6,,一般,302,
2025/09/19,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,-3,2,9,-6,,盤後,536,
2025/09/19,TX,202510/202512    ,-24,-24,-24,-24,-,-,2,-,-,-28,-24,-24,-53,,一般,39,
2025/09/19,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-34,-29,-28,-53,,盤後,58,
2025/09/19,TX,202510/202603    ,-78,-67,-78,-67,-,-,10,-,-,-73,-69,-67,-84,,一般,6,
2025/09/19,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-83,-76,-83,-84,,盤後,12,
2025/09/19,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-145,-130,-116,-172,,盤後,14,
2025/09/19,TX,202510/202609    ,-,-,-,-,-,-,0,-,-,-565,-498,-,-,,盤後,1,
2025/09/19,TX,202511/202512    ,-28,-26,-30,-30,-,-,12,-,-,-31,-27,-26,-33,,一般,11,
2025/09/19,TX,202511/202512    ,-31,-31,-31,-31,-,-,1,-,-,-33,-,-28,-33,,盤後,3,
2025/09/19,TX,202511/202606    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,盤後,2,
2025/09/19,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-,-43,56,-57,,一般,1,
2025/09/19,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-,-,56,-57,,盤後,2,
2025/09/22,TX,202510/202511    ,5,5,2,2,-,-,5,-,-,2,5,9,-6,,一般,419,
2025/09/22,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,3,6,9,-6,,盤後,132,
2025/09/22,TX,202510/202512    ,-24,-23,-26,-26,-,-,25,-,-,-27,-24,-23,-53,,一般,63,
2025/09/22,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-29,-24,-24,-53,,盤後,24,
2025/09/22,TX,202510/202603    ,-73,-71,-76,-71,-,-,42,-,-,-73,-68,-67,-84,,一般,26,
2025/09/22,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-76,-70,-67,-84,,盤後,5,
2025/09/22,TX,202510/202606    ,-117,-112,-117,-112,-,-,10,-,-,-129,-113,-112,-172,,一般,0,
2025/09/22,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-134,-116,-116,-172,,盤後,1,
2025/09/22,TX,202510/202609    ,-492,-492,-492,-492,-,-,2,-,-,-515,-484,-492,-492,,一般,1,
2025/09/22,TX,202511/202512    ,-27,-27,-27,-27,-,-,2,-,-,-32,-27,-26,-33,,一般,7,
2025/09/22,TX,202603/202609    ,-350,-350,-350,-350,-,-,2,-,-,-,-340,-350,-350,,一般,0,
2025/09/23,TX,202510/202511    ,6,6,2,2,-,-,13,-,-,3,7,9,-6,,一般,801,
2025/09/23,TX,202510/202511    ,3,3,3,3,-,-,1,-,-,2,6,9,-6,,盤後,314,
2025/09/23,TX,202510/202512    ,-25,-25,-27,-25,-,-,12,-,-,-28,-25,-23,-53,,一般,73,
2025/09/23,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-27,-22,-23,-53,,盤後,53,
2025/09/23,TX,202510/202603    ,-65,-61,-76,-76,-,-,67,-,-,-72,-68,-61,-84,,一般,29,
2025/09/23,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-68,-64,-67,-84,,盤後,8,
2025/09/23,TX,202510/202606    ,-112,-111,-121,-115,-,-,79,-,-,-121,-115,-111,-172,,一般,6,
2025/09/23,TX,202510/202606    ,-113,-113,-113,-113,-,-,1,-,-,-116,-110,-112,-172,,盤後,5,
2025/09/23,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-32,-29,-26,-33,,一般,11,
2025/09/23,TX,202511/202512    ,-26,-26,-26,-26,-,-,1,-,-,-,-22,-26,-33,,盤後,0,
2025/09/23,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-46,-,56,-57,,盤後,2,
2025/09/24,TX,202510/202511    ,10,12,10,12,-,-,8,-,-,11,12,12,-6,,一般,427,
2025/09/24,TX,202510/202511    ,8,8,7,7,-,-,7,-,-,5,9,9,-6,,盤後,684,
2025/09/24,TX,202510/202512    ,-4,-4,-5,-5,-,-,2,-,-,-9,-5,-4,-53,,一般,61,
2025/09/24,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-19,-15,-23,-53,,盤後,76,
2025/09/24,TX,202510/202603    ,-68,-67,-68,-67,-,-,4,-,-,-69,-67,-61,-84,,一般,11,
2025/09/24,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-74,-69,-61,-84,,盤後,41,
2025/09/24,TX,202510/202606    ,-117,-116,-118,-117,-,-,8,-,-,-117,-115,-111,-172,,一般,11,
2025/09/24,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-122,-117,-111,-172,,盤後,2,
2025/09/24,TX,202510/202609    ,-479,-459,-479,-459,-,-,9,-,-,-482,-444,-459,-492,,一般,0,
2025/09/24,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-31,-22,-26,-33,,盤後,3,
2025/09/24,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-64,-,56,-57,,一般,3,
2025/09/24,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-54,-,56,-57,,盤後,1,
2025/09/25,TX,202510/202511    ,16,17,11,14,-,-,139,-,-,15,18,17,-6,,一般,303,
2025/09/25,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,14,19,12,-6,,盤後,320,
2025/09/25,TX,202510/202512    ,-3,-3,-3,-3,-,-,1,-,-,-1,2,-3,-53,,一般,22,
2025/09/25,TX,202510/202512    ,-4,-4,-4,-4,-,-,2,-,-,-5,-1,-4,-53,,盤後,30,
2025/09/25,TX,202510/202603    ,-58,-57,-58,-57,-,-,4,-,-,-50,-42,-57,-84,,一般,9,
2025/09/25,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-65,-59,-61,-84,,盤後,6,
2025/09/25,TX,202510/202606    ,-110,-110,-110,-110,-,-,1,-,-,-107,-106,-110,-172,,一般,22,
2025/09/25,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-117,-115,-111,-172,,盤後,5,
2025/09/25,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-,-26,-33,,盤後,1,
2025/09/25,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-44,-,56,-59,,一般,4,
2025/09/25,TX,202512/202603    ,-59,-59,-59,-59,-,-,2,-,-,-61,-,56,-59,,盤後,0,
2025/09/25,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-,-,-13,-117,,一般,1,
2025/09/26,TX,202510/202511    ,25,31,24,24,-,-,164,-,-,20,23,31,-6,,一般,806,
2025/09/26,TX,202510/202511    ,15,15,15,15,-,-,2,-,-,15,20,17,-6,,盤後,356,
2025/09/26,TX,202510/202512    ,4,4,3,3,-,-,4,-,-,-2,2,4,-53,,一般,225,
2025/09/26,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,4,9,-3,-53,,盤後,97,
2025/09/26,TX,202510/202603    ,-29,-12,-29,-12,-,-,16,-,-,-22,-17,-12,-84,,一般,40,
2025/09/26,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-44,-27,-57,-84,,盤後,25,
2025/09/26,TX,202510/202606    ,-87,-50,-87,-52,-,-,25,-,-,-56,-50,-50,-172,,一般,20,
2025/09/26,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-98,-84,-110,-172,,盤後,18,
2025/09/26,TX,202510/202609    ,-380,-380,-380,-380,-,-,1,-,-,-445,-365,-380,-492,,盤後,0,
2025/09/26,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-25,-20,-26,-33,,一般,18,
2025/09/26,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-,-26,-33,,盤後,2,
2025/09/26,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-,-16,56,-59,,一般,21,
2025/09/26,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-44,-,-13,-117,,一般,10,
2025/09/26,TX,202603/202606    ,-64,-64,-64,-64,-,-,1,-,-,-64,-,-13,-117,,盤後,5,
2025/09/26,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,-330,-281,-,-,,一般,2,
2025/09/30,TX,202510/202511    ,14,15,10,11,-,-,209,-,-,11,13,31,-6,,一般,403,
2025/09/30,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,15,18,31,-6,,盤後,262,
2025/09/30,TX,202510/202512    ,-8,-8,-8,-8,-,-,1,-,-,-11,-7,4,-53,,一般,43,
2025/09/30,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-8,-3,4,-53,,盤後,47,
2025/09/30,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-36,-31,-12,-84,,一般,40,
2025/09/30,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-27,-20,-12,-84,,盤後,14,
2025/09/30,TX,202510/202606    ,-77,-77,-77,-77,-,-,1,-,-,-78,-75,-50,-172,,一般,3,
2025/09/30,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-64,-56,-50,-172,,盤後,2,
2025/09/30,TX,202510/202609    ,-,-,-,-,-,-,0,-,-,-410,-365,-380,-492,,一般,2,
2025/09/30,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-24,-3,-26,-33,,一般,5,
2025/09/30,TX,202511/202609    ,-,-,-,-,-,-,0,-,-,-414,-,-,-,,盤後,2,
2025/09/30,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-47,-,-13,-117,,一般,1,
2025/09/30,TX,202606/202609    ,-242,-242,-242,-242,-,-,1,-,-,-340,-271,-242,-242,,一般,0,
2025/10/01,TX,202510/202511    ,12,16,9,15,-,-,63,-,-,18,21,31,-6,,一般,662,
2025/10/01,TX,202510/202511    ,-,-,-,-,-,-,0,-,-,12,16,31,-6,,盤後,207,
2025/10/01,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-5,-1,4,-53,,一般,95,
2025/10/01,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-12,-7,4,-53,,盤後,23,
2025/10/01,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-32,-27,-12,-84,,一般,8,
2025/10/01,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-41,-35,-12,-84,,盤後,29,
2025/10/01,TX,202510/202609    ,-,-,-,-,-,-,0,-,-,-410,-367,-380,-492,,一般,2,
2025/10/01,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-23,-3,-26,-33,,一般,1,
2025/10/01,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-1,-26,-33,,盤後,1,
2025/10/02,TX,202510/202511    ,15,16,13,14,-,-,105,-,-,16,20,31,-6,,一般,337,
2025/10/02,TX,202510/202511    ,19,19,12,12,-,-,3,-,-,11,15,31,-6,,盤後,440,
2025/10/02,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-7,-3,4,-53,,一般,38,
2025/10/02,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-13,-5,4,-53,,盤後,58,
2025/10/02,TX,202510/202603    ,-32,-29,-36,-36,-,-,12,-,-,-32,-29,-12,-84,,一般,16,
2025/10/02,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-37,-29,-12,-84,,盤後,13,
2025/10/02,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-82,-72,-50,-172,,盤後,3,
2025/10/02,TX,202510/202609    ,-,-,-,-,-,-,0,-,-,-415,-370,-380,-492,,一般,4,
2025/10/02,TX,202510/202609    ,-,-,-,-,-,-,0,-,-,-414,-357,-380,-492,,盤後,1,
2025/10/02,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-26,-21,-26,-33,,一般,5,
2025/10/02,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-27,-18,-26,-33,,盤後,4,
2025/10/02,TX,202511/202609    ,-,-,-,-,-,-,0,-,-,-,-381,-,-,,盤後,1,
2025/10/02,TX,202512/202603    ,-23,-23,-23,-23,-,-,1,-,-,-25,-21,56,-59,,一般,4,
2025/10/02,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-48,-,-13,-117,,一般,1,
2025/10/02,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-47,-,-13,-117,,盤後,1,
2025/10/03,TX,202510/202511    ,19,19,14,16,-,-,188,-,-,16,20,31,-6,,一般,780,
2025/10/03,TX,202510/202511    ,16,16,16,16,-,-,1,-,-,20,24,31,-6,,盤後,448,
2025/10/03,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-5,-1,4,-53,,一般,58,
2025/10/03,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,-2,5,4,-53,,盤後,82,
2025/10/03,TX,202510/202603    ,-29,-29,-29,-29,-,-,6,-,-,-25,-21,-12,-84,,一般,24,
2025/10/03,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-29,-22,-12,-84,,盤後,9,
2025/10/03,TX,202510/202606    ,-74,-55,-74,-55,-,-,29,-,-,-61,-55,-50,-172,,一般,9,
2025/10/03,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-74,-66,-50,-172,,盤後,4,
2025/10/03,TX,202510/202609    ,-,-,-,-,-,-,0,-,-,-413,-365,-380,-492,,一般,1,
2025/10/03,TX,202510/202609    ,-,-,-,-,-,-,0,-,-,-405,-364,-380,-492,,盤後,3,
2025/10/03,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-22,-17,-26,-33,,一般,6,
2025/10/03,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-,-26,-33,,盤後,3,
2025/10/03,TX,202511/202609    ,-,-,-,-,-,-,0,-,-,-427,-387,-,-,,一般,2,
2025/10/03,TX,202511/202609    ,-,-,-,-,-,-,0,-,-,-436,-388,-,-,,盤後,1,
2025/10/03,TX,202512/202603    ,-22,-21,-22,-21,-,-,2,-,-,-,-17,56,-59,,一般,1,
2025/10/07,TX,202510/202511    ,25,30,22,26,-,-,87,-,-,27,31,31,-6,,一般,992,
2025/10/07,TX,202510/202511    ,21,23,21,23,-,-,3,-,-,24,27,31,-6,,盤後,456,
2025/10/07,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,17,21,4,-53,,一般,85,
2025/10/07,TX,202510/202512    ,-,-,-,-,-,-,0,-,-,9,19,4,-53,,盤後,91,
2025/10/07,TX,202510/202603    ,5,5,5,5,-,-,4,-,-,7,9,5,-84,,一般,14,
2025/10/07,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,-10,8,-12,-84,,盤後,20,
2025/10/07,TX,202510/202606    ,-10,-4,-13,-4,-,-,15,-,-,-3,4,-4,-172,,一般,9,
2025/10/07,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,-46,-16,-50,-172,,盤後,13,
2025/10/07,TX,202511/202512    ,-9,-9,-9,-9,-,-,1,-,-,-12,-7,-9,-33,,一般,6,
2025/10/07,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-6,-26,-33,,盤後,3,
2025/10/07,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-,-8,56,-59,,一般,2,
2025/10/07,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-22,-,56,-59,,盤後,2,
2025/10/07,TX,202603/202606    ,-,-,-,-,-,-,0,-,-,-39,-,-13,-117,,盤後,3,
2025/10/08,TX,202510/202511    ,41,45,37,38,-,-,282,-,-,38,41,45,-6,,一般,715,
2025/10/08,TX,202510/202511    ,28,28,28,28,-,-,2,-,-,41,43,31,-6,,盤後,842,
2025/10/08,TX,202510/202512    ,49,49,47,48,-,-,15,-,-,48,50,49,-53,,一般,84,
2025/10/08,TX,202510/202512    ,45,45,45,45,-,-,10,-,-,46,63,45,-53,,盤後,76,
2025/10/08,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,58,63,5,-84,,一般,28,
2025/10/08,TX,202510/202603    ,-,-,-,-,-,-,0,-,-,40,45,5,-84,,盤後,7,
2025/10/08,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,57,62,-4,-172,,一般,8,
2025/10/08,TX,202510/202606    ,-,-,-,-,-,-,0,-,-,24,28,-4,-172,,盤後,2,
2025/10/08,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-7,12,-9,-33,,一般,7,
2025/10/08,TX,202511/202512    ,-,-,-,-,-,-,0,-,-,-,-,-9,-33,,盤後,16,
2025/10/08,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,13,-,56,-59,,一般,2,
2025/10/08,TX,202512/202603    ,-,-,-,-,-,-,0,-,-,-24,4,56,-59,,盤後,2,
2025/10/09,TX,202510/202511    ,33,51,33,51,-,-,4669,-,-,50,51,51,-6,,一般,2070,
